global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
62655.86515507995	236.8037577291761	56076.019674658346	3925757438.3315616	104393.62740174888	265.0237027085823	10898029442.095173	70237.562997367	60301.14291812262	197.6090598197261	3636227837.2318497	39049.340522836086	72739.19865024039	61059.88359756535	0.913061	25.448174	0.1766439999999999	0.10199	-0.1328887024	-0.0552854828	-0.1278387132	0.0873986038	0.1774385439	-0.0104217602	-0.1328865788	0.1550496822	-0.0968250216	0.0296605372	-0.0372155922	-0.0500895921	0.0280239535	0.0606915574	0.1576939819	0.0280879934	-0.0651683673	-0.134376679	0.1084149521	0.0942442322	-0.0675548868	0.0252973745	-0.1411449993	0.1391699531	-0.0539399	0.0279544	0.00290951281201	0.00078144847936	0.0710638	-0.0058960999999999	0.0050500636704399	3.476399520999887e-05	-1.30431	0.0863199999999999	1.7012245761000002	0.0074511423999999	-0.00239121	8.33600000000002e-05	5.7178852641e-06	6.948889600000034e-09	0.00189673	-0.00104611	1.0943461321000002e-06	3.5975846929e-06	0.000236189	0.0	5.5785243721e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62557.76628260173	-98.09887247821462	9623.388781497011	3913474122.2686224	104422.16001249208	28.532610743204717	10903987501.6745	814.109875823241	60199.240673642	-101.9022444806178	3623948577.6830735	10384.067430187602	72829.1535576923	61122.06806889769	1.040433	28.998192	0.2020142999999999	0.126104	-0.1470287891	-0.045393048	-0.1423665186	0.0986139357	0.084639274	0.1056853939	-0.1663249425	0.0991389201	-0.1520675109	0.0678027662	-0.0341123354	-0.1397506626	0.0004763452	-0.0611409214	0.1221264922	0.0192301525	-0.1062459438	-0.1497689777	0.1155978536	0.1754440133	0.0185121046	-0.0098535645	-0.0662104129	0.1372207617	-0.0725302	-0.0185903	0.00526062991204	0.00034559925409	0.0686718	-0.0023919999999999	0.00471581611524	5.721663999999959e-06	-1.42767	-0.1233599999999999	2.0382416289	0.0152176895999999	-0.00277039	-0.00037918	7.675060752100001e-06	1.4377747240000016e-07	0.00267099	0.0007742599999999	5.994785475999999e-07	7.134187580099999e-06	0.000236189	0.0	5.5785243721e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64175.08795208608	1617.3216694843504	2615729.3825836466	4118441913.657984	109827.2614386699	5405.101426177818	12062027355.117949	29215121.427269485	61038.5108824055	839.2702087634971	3725699810.741535	704374.483317924	74854.87341586538	63624.72042833649	2.520348	70.245346	1.10036893	0.870364	-0.0671807896	-0.2284056927	0.1785488754	0.2487851831	0.0081928853	-0.2412050435	0.0978728397	0.1615760506	0.2947822472	-0.008693016	-0.0914776365	-0.0859470259	0.0483688594	0.0469310732	-0.0296862887	0.0202777195	0.1280100824	0.0859316345	-0.2631547538	0.0979874352	-0.1145227963	-0.2291313069	-0.1740681099	0.135104388	-0.0191419	0.0533883	0.00036641233561	0.00285031057689	0.0105606	-0.0581112	0.00011152627236	0.00337691156544	-0.561781	0.865889	0.3155978919609999	0.749763760321	-0.00322529	-0.0004548999999999	1.04024955841e-05	2.0693400999999987e-07	0.0009852	-0.0016857899999999	2.841887924099999e-06	9.7061904e-07	-8.27296e-05	-0.0003189186	6.8441867161600005e-09	1.0170907342596e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64626.8464338851	451.7584817990137	204085.7258773498	4176629279.988967	113287.49289389674	3460.2314552268363	12834056046.184704	11973201.72374123	61630.09756690756	591.5866845020646	3798268926.1065454	349974.8052801453	75819.1718311298	60492.846591705136	2.826314	78.773003	0.7344498149999998	0.645261	0.228109251	-0.359009627	0.4573332854	0.2683880077	0.2754200793	0.0076360635	0.2928019261	0.1414329078	0.0433943448	0.116580332	-0.1179466318	-0.0722114143	-0.1263549226	-0.2753445077	0.0408097503	-0.1508736191	0.0739124357	0.3279069334	-0.1699143931	0.2872476363	0.0321139886	0.0568698006	-0.2428141937	0.1328234104	0.00294339	0.02208529	8.6635446921e-06	0.0004877600343841	-0.0315503	-0.0421109	0.00099542143009	0.00177332789881	0.076657	0.638438	0.005876295649	0.4076030798439999	-0.00374875	-0.0005234599999999	1.40531265625e-05	2.740103715999999e-07	0.000895931	-8.926900000000011e-05	7.968954361000021e-09	8.02692356761e-07	-5.91461e-05	2.35835e-05	3.49826114521e-09	5.561814722500001e-10	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
63716.5789533082	-910.2674805768984	828586.8861958141	4059802433.513157	104064.97473578285	-9222.51815811389	10829518966.759125	85054841.17674041	61421.76039598555	-208.3371709220155	3772632650.1418586	43404.3767877891	73843.642125	62508.54008784892	2.727411	76.01644899999998	0.8869524849999998	0.657682	-0.0122854923	-0.2307689728	-0.0787079796	-0.0670250638	-0.0456156184	-0.230355134	0.1853865445	0.2651281196	0.0754403344	-0.3173162399	0.064095612	-0.0180736869	-0.0405478203	-0.1118127001	-0.0075692466	0.0180732646	-0.0438428982	0.0754860621	-0.0309099125	-0.1047439484	-0.4777532837	-0.0613751128	0.0978283207	0.130380608	-0.0627425	-0.06568589	0.00393662130625	0.0043146361450921	0.0160124	0.0475627	0.00025639695376	0.00226221043129	-0.555704	-0.632361	0.308806935616	0.3998804343209999	-0.00213616	0.00161259	4.563179545599999e-06	2.600446508100001e-06	0.00143901	0.0005430789999999	2.949348002409999e-07	2.0707497800999995e-06	-0.000730335	-0.0006711889	5.33389212225e-07	4.504945394832101e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
63333.97168578081	-382.6072675273899	146388.32116477573	4011191969.495285	104161.74480984296	96.77007406011398	10849669081.830849	9364.447233599944	61058.05046110626	-363.7099348792908	3728085526.110998	132284.91672989796	73335.2885516827	64287.30873281217	1.413683	39.401173	0.1443436	0.0769138999999999	-0.0655169281	-0.1942614592	-0.0581648918	-0.1536675587	0.0002785786	-0.2524678891	0.0963418866	0.1328714356	0.0277939893	-0.2805595035	0.0376007688	-0.0251507885	-0.0525397896	-0.1466336818	-0.0367442938	0.0570964581	-0.1545461839	0.0664356742	0.0766228393	-0.1065814381	-0.3028843372	-0.0915616058	-0.0503295075	0.1277789568	-0.0629359	-0.0001933999999999	0.00396092750881	3.740355999999859e-08	0.0473918	0.0313794	0.0022459827072399	0.00098466674436	-0.513215	0.042489	0.263389636225	0.001805315121	-0.0030808	-0.00094464	9.49132864e-06	8.923447296000001e-07	0.00102466	-0.0004143499999999	1.716859225e-07	1.0499281156e-06	-0.000776981	-4.6646000000000014e-05	6.036994743610001e-07	2.175849316000001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62708.39327863696	-625.5784071438466	391348.34348463226	3932342587.5882015	104751.30298471208	589.5581748691184	10972835476.99495	347578.841555006	60793.66663109514	-264.3838300111165	3695869902.45273	69898.80957134695	73558.5879326923	59745.67187301935	1.535459	42.795219	0.0979664949999999	0.0542935	-0.0135070596	-0.0852920753	-0.0760054994	-0.0661747452	-0.1616455692	-0.1856477067	0.033562884	0.0584644953	0.0835358373	-0.2225044471	0.0691979374	0.0576439953	-0.0059846853	0.0998818853	-0.1486284659	0.0628731515	0.0083354204	0.0052177942	-0.0364149439	-0.1102296346	-0.1973855333	-0.1791783023	0.0652527801	0.1250216267	-0.0747629999999999	-0.0118270999999998	0.0055895061689999	0.0001398802944099	0.0721153999999999	0.0247235999999999	0.0052006309171599	0.0006112563969599	-0.508536	0.0046789999999999	0.2586088632959999	2.1893040999999896e-05	-0.00329048	-0.00020968	1.08272586304e-05	4.396570240000012e-08	9.96041e-05	-0.0009250558999999	8.557284181248099e-07	9.92097673681e-09	-0.000776981	0.0	6.036994743610001e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62784.53436713015	76.14108849319018	5797.465356927818	3941897755.697347	106305.3153825944	1554.0123978823249	11300820078.592863	2414954.5327719734	60649.573724884845	-144.09290621029504	3678370793.0102425	20762.765620128885	73934.774546875	61647.64191200263	1.273605	35.497013	0.100071005	0.0514588	-0.0101775012	-0.0981675292	0.0194277807	0.0163727288	-0.1506279309	-0.0230613087	0.0037114076	-0.0422761844	0.1747033232	-0.0898362775	-0.0488084737	0.0443728467	0.0771902562	-0.1419012602	0.0812325505	0.0964896304	-0.0926149709	0.0091657803	-0.1063204695	-0.0636096969	-0.0004707157	-0.1404203802	0.1246413785	0.122111977	-0.0719384	0.0028245999999998	0.00517513339456	7.978365159999432e-06	0.0493127	-0.0228026999999998	0.00243174238129	0.0005199631272899	-0.464896	0.04364	0.216128290816	0.0019044496	-0.00285619	0.0004342899999999	8.157821316100001e-06	1.8860780409999996e-07	9.96042e-05	1.0000000000699551e-10	1.0000000001399106e-20	9.92099665764e-09	-0.000595197	0.000181784	3.54259468809e-07	3.3045422656000016e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62929.7506623245	145.21629519434646	21087.77238997157	3960153518.422331	109395.40660691624	3090.0912243218336	11967354986.692532	9548663.77463081	61241.395288179	591.8215632941574	3750508496.842993	350252.7627799403	74687.46967367789	57305.10524566677	2.242929	62.513302	0.66643236	0.507863	0.2115363051	-0.0917862068	0.2818296348	-0.0076484042	0.1225309639	0.0060458148	0.2067941984	-0.0654443702	0.0965152155	0.1715413219	-0.1565877219	-0.0236489077	-0.1237684944	-0.0104232489	0.0930532188	0.0343040655	-0.1271239309	0.2320065793	-0.06796285	0.0625544119	0.1189669538	0.0707050281	-0.0957633027	0.1190535526	-0.0158853	0.0560530999999999	0.00025234275609	0.0031419500196099	0.0139176	-0.0353951	0.00019369958976	0.00125281310401	0.0447907	0.5096866999999999	0.00200620680649	0.2597805321568899	-0.00221656	0.00063963	4.913138233599999e-06	4.091265369000005e-07	-0.000385174	-0.0004847782	2.3500990319524e-07	1.4835901027600004e-07	-0.000413656	0.000181541	1.71111286336e-07	3.2957134681000016e-08	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62571.6478652709	-358.10279705360153	128237.61325761292	3915211116.57546	106920.97352003687	-2474.4330868793622	11432094578.472427	6122819.10144333	61273.148025532086	31.75273735308292	3754398668.9587674	1008.2363294138672	74129.49711027644	54197.79707431549	1.304213	36.350082	0.26179534	0.136977	0.262721805	-0.0041332741	0.1820339125	-0.1934749644	0.0824593273	0.0437864229	0.2119638563	0.0156483769	-0.0972956361	-0.0038699128	-0.1248512228	0.1556373582	0.042385764	0.0533955849	-0.15309147	-0.0494246208	0.1707270191	0.2142982613	0.0721778333	-0.0002796748	-0.0301919646	0.1540118808	-0.0394214755	0.1158500799	-0.00553832	0.01034698	3.06729884224e-05	0.0001070599951204	-0.0315851	-0.0455027	0.0009976185420099	0.00207049570729	0.0922989	0.0475082	0.00851908694121	0.00225702906724	0.000262716	0.002479276	6.9019696656e-08	6.146809484175999e-06	9.96042e-05	0.0004847782	2.3500990319524e-07	9.92099665764e-09	-0.000208961	0.000204695	4.3664699521e-08	4.1900043025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62135.83734352069	-435.81052175020886	189930.8108681893	3860862282.38046	105808.28781577174	-1112.685704265139	11195393770.50519	1238069.4764760083	61157.749349785576	-115.39867574650998	3740270305.531198	13316.854364048151	74012.24358233174	54400.0164556202	1.253489	34.936363	0.10509185	0.0639476	0.2239354517	0.0378460522	0.1146124509	-0.1656344715	-0.1483445963	0.1734758405	0.1770053674	-0.0428269963	0.0119345638	0.0571951169	-0.1889575435	0.0199185852	-0.1358019164	0.0530596728	-0.1391717375	-0.0313617794	-0.0619085534	0.1879821746	0.0439126457	0.0268481207	0.0660201446	-0.0064891514	0.1412789834	0.1125054616	0.00138942	0.00692774	1.9304879364e-06	4.79935815076e-05	-0.00582636	0.02575874	3.39464708496e-05	0.0006635126863876	0.0330618	-0.0592371	0.00109308261924	0.00350903401641	8.23266e-05	-0.0001803894	6.77766906756e-09	3.2540335632360014e-08	9.96042e-05	0.0	0.0	9.92099665764e-09	-0.000125985	8.297599999999999e-05	1.5872220225e-08	6.8850165759999985e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
