global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
50005.56692032238	-15.156843111843044	229.729893117024	2500556723.02284	72287.93251073756	35.459641587687656	1257.386181527268	5225545186.676949	50254.42325234826	52.135416666656965	2718.101671005933	2525507056.4261613	54914.43963903275	57775.54842880794	1.290327	24.225815	0.0481492	0.0267169	0.0416942275	-0.1147272355	-0.1112410667	-0.0052724937	0.0074449753	0.0243742035	0.1024712194	0.0624645978	0.0972860908	0.0221085655	-0.0137117293	0.0010724216	-0.0686608299	-0.0996397323	0.0960657944	0.0468868556	-0.0768483414	-0.0958515261	0.0889362144	0.0227025548	0.1215774454	-0.0804975428	-0.0104998569	-0.0615927137	-0.0279608661	0.1121782486	-0.0035834554	-0.0075766814	-0.0370686531	-0.1631601293	0.1369662153	0.0295582176	-0.0604384441	0.1191898936	0.055111198	0.0289964499	0.0395118303	-0.0351969415	0.0562659993	-0.0374172888	-0.0576970872	0.013811551	0.0202831683	-0.0121295589	0.080262141	0.0115719822	0.0328137268	-0.0102135065	0.1686948144	-0.0347079717	0.0028411517	0.0077100333	-0.1267657734	0.0284631205	-0.090751746	0.0029850941	0.1325378853	0.0588931606	0.0196204064	0.09793393	0.0513382716	0.0402204991	-0.0231247913	-0.0436157453	0.0495382061	-0.0399664266	-0.1020453452	-0.0158014365	0.0287716892	-0.1102248354	-0.0295200573	-0.0195101361	0.0347440435	0.0683662917	0.0070987085	0.0014101759	0.0438079525	0.1203845392	0.0855866817	0.0491983961	-0.0773089542	0.0750441416	0.1243784825	-0.0434144422	-0.0161021757	0.0650053833	-0.0202237803	-0.0906327191	-0.0946249323	0.0195045	-1.7299999999997873e-05	0.00038042552025	2.992899999999264e-10	-0.0706239	-0.014672	0.000215267584	0.00498773525121	0.106859	0.019455	0.0114188458809999	0.000378497025	-0.00264931	-1.9780000000000055e-05	3.9124840000000225e-10	7.018843476100001e-06	-0.0007399569999999	0.000197295	5.47536361848852e-07	3.8925317025039443e-08	-0.000410495	-6.3023e-05	3.971898528999999e-09	1.68506145025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49867.24069757869	-138.3262227436935	19134.14389853791	2486741694.790248	72111.41876481043	-176.51374592713546	31157.10250122933	5200056716.273853	50163.82272850433	-90.60052384392476	8208.454920793576	2516409110.736808	54938.64384448488	57151.39186150687	1.192924	22.397081	0.0876406	0.0403255	-0.0415989796	0.036599036	-0.0952653054	-0.0269979672	-0.1181981597	0.0764626036	0.00585587	-0.0610394938	0.0294572357	-0.0546397486	0.0662022983	-0.0933285137	0.0628541991	-0.0050333519	0.0053313273	-0.0879196124	0.0140720617	0.0136612597	0.0684181902	-0.0239589746	-0.0808882627	-0.1153064463	-0.0303491047	0.0861158781	-0.0433763406	0.0193369747	0.0857869446	-0.0902461595	-0.0116250895	-0.0871913994	-0.053956024	-0.0682086317	-0.0695324035	-0.1090205188	0.0603938828	0.0280523957	-0.0705317425	-0.0048649415	0.0163346516	0.1030142822	-0.1559618271	0.0376279592	-0.0433725612	0.056250163	-0.0485336436	0.1072083915	0.0148452118	-0.0673993514	0.0801132809	-0.0431405224	-0.0313936826	0.0642971617	0.0169273993	-0.0077254304	-0.0542005428	-0.0667582951	0.0262524271	0.17175958	0.0648369611	0.0085136188	0.0324543057	0.002720041	0.016505605	-0.1084524824	-0.0816301862	-0.0085401829	0.0151197354	0.040172314	-0.0329987373	0.0565104763	-0.0515580357	-0.0231417357	0.1101469176	-0.0098781623	0.019209371	-0.0192448312	0.0391350578	0.046073692	0.1360579363	0.0388521407	-0.0137422383	-0.0324811952	-0.0722900847	-0.1068315858	-0.0990522796	0.063684092	-0.0235383975	-0.0929054001	-0.0917972923	0.0195488	4.430000000000059e-05	0.00038215558144	1.962490000000052e-09	-0.0559338	0.0146901	0.00021579903801	0.0031285899824399	0.13363	0.026771	0.0178569768999999	0.000716686441	-0.00242055	0.00022876	5.233113760000008e-08	5.8590623025e-06	-0.00115943	-0.000419473	1.3442779248999998e-06	1.7595759772908386e-07	-0.000136024	0.000274471	7.5334329841e-08	1.8502528576e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49714.40858765357	-152.83210992511886	23357.65382416361	2471522421.220163	72286.21538988448	174.79662507405737	30553.860137280582	5225296935.392773	50105.20908598266	-58.6136425216755	3435.5590896587664	2510531977.550039	54899.31635157125	57436.75538172041	1.275903	23.955004	0.07286605	0.0568333	0.0737691855	-0.0798798488	0.04228081	-0.079029269	-0.1181722848	-0.0342172383	0.1706365035	-0.0060873405	-0.0452295394	-0.0396461637	-0.0523722611	0.0078969064	0.0797810916	0.146900142	0.0855936462	-0.010940745	-0.0796574141	0.0412244323	0.0271559357	0.0665395529	-0.0044044569	0.0843092563	0.020558871	0.0718748888	-0.0414179024	0.0989184824	-0.0248427963	-0.0149922598	0.0083012767	-0.078898406	-0.1019349348	0.0674837247	-0.153179306	-0.0261379864	0.0031152811	-0.0151036862	-0.1073493965	0.037102198	-0.0198367748	0.0846964954	-0.0274327152	-0.1283816531	-0.0616218296	0.0301724821	0.1096008122	-0.1145335237	0.1310672536	-0.0539708374	-0.0597073745	-0.0863811627	0.0443526873	0.0227951186	-0.0690383676	-0.0379377055	-0.0441882469	0.1135411831	-0.0945853228	0.0516890015	0.0151385086	0.0233819887	0.012671025	-0.0735011972	-0.0064205609	-0.0086832444	-0.0172647699	-0.0370974172	-0.088768061	0.0421310894	-0.017231271	0.0280378237	-0.0829285905	0.0261569094	0.028983489	0.0019313702	0.1417027419	-0.1416614177	0.1175749441	0.1134206698	-0.0218806737	0.0026115929	-0.0232283957	-0.0289621153	0.0351328453	-0.0908280206	0.0285825798	0.0623453902	-0.0268272759	-0.0949495281	-0.0885682462	0.0195519	3.099999999998937e-06	0.00038227679361	9.60999999999341e-12	-0.0560199	-8.609999999999868e-05	7.413209999999772e-09	0.0031382291960099	0.183311	0.049681	0.033602922721	0.002468201761	-0.00281482	-0.0003942699999999	1.5544883289999999e-07	7.9232116324e-06	-0.00115943	0.0	1.3442779248999998e-06	0.0	-0.000203671	-6.7647e-05	4.5761166089999995e-09	4.1481876241e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49675.19694352218	-39.21164413138467	1537.553035486354	2467625191.377716	71526.36468824052	-759.8507016439689	577373.0887888318	5116020845.51518	50091.03073819846	-14.178347784196376	201.02554588962627	2509111360.415143	54885.03504470535	55937.77622100285	1.387036	26.041512	0.0856322	0.0602467	-0.1233004996	0.0451982034	0.0898015477	-0.0546563214	-0.0811259283	0.0156225945	-0.0243295233	-0.1242620047	-0.0110789176	-0.0400236186	-0.016359947	-0.0170084247	-0.0150604477	0.0928290547	-0.0194041355	-0.1232243279	0.0230566354	0.0743967098	-0.0243233931	0.0083930635	-0.0190989309	-0.0091335497	0.0284141529	0.1868820483	-0.0740363565	-0.0397895878	0.0113552049	-0.0385227207	-0.1104921327	0.0470340913	0.0222342587	-0.0333918607	0.0170029417	0.019535176	0.1301577054	0.1409193417	0.0134271524	-0.04682027	-0.0256911548	0.036035396	0.0041794081	0.0772573942	0.2049633015	-0.0467356147	0.0777473914	0.0338875554	-0.0671419586	-0.0354262811	-0.1049016363	0.0685011575	-0.031980834	0.0500637677	0.0836952467	-0.0556602589	-0.0377048402	0.0287458124	-0.0124830102	0.0662230336	0.1030359267	0.0556874639	-0.0114769005	0.0885162768	0.0110845628	-0.0161884865	-0.0477494745	-0.0613536576	0.1076826987	0.0290279638	0.0644951678	0.060683423	-0.0958826598	0.0580625424	0.0814780482	0.0500874678	-0.0635084089	0.0283603329	-0.1202495092	0.0151153427	0.0968068473	-0.0062782299	-0.031764177	0.0711097382	0.0357695771	-0.0250684481	-0.0524344516	0.0609896438	-0.030086819	-0.0967600744	-0.0849519136	0.0236233	0.0040713999999999	0.00055806030289	1.6576297959999994e-05	-0.0558526	0.0001672999999999	2.7989289999998405e-08	0.00311951292676	0.144638	-0.038673	0.0209201510439999	0.001495600929	-0.00204199	0.00077283	5.972662088999999e-07	4.1697231601e-06	-0.00115943	0.0	1.3442779248999998e-06	0.0	-0.000122091	8.157999999999999e-05	6.655296399999998e-09	1.4906212281000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49798.08288098717	122.88593746498373	15100.953626647892	2479849058.6216674	72399.88737596267	873.5226877221576	763041.885965342	5241743692.052079	50151.80817226638	60.777434067917056	3693.8964918800048	2515203862.9478045	54846.74909670703	57012.37841415405	1.460785	27.426155	0.08073735	0.0425711	0.1163852305	-0.0283403936	0.0638476495	0.1366346661	-0.0081944094	-0.0663160586	-0.0305076305	0.1373420494	-0.0644023634	0.1315344694	0.0064994677	-0.0928942833	-0.0525881123	0.125293424	-0.040908919	-0.1427141351	-0.1448637526	0.0005815903	-0.0503379109	0.032575951	-0.0864201105	-0.143035205	-0.0625717701	-0.0533112064	-0.0559752699	-0.0114408185	-0.0765299827	-0.0407936106	0.0358898311	-0.0156672332	-0.0353827482	-0.0886843288	0.0020615515	0.0262040761	-0.0292242788	-0.0694949706	-0.0127401251	0.1132939764	0.0040666843	-0.0039463029	0.1768695403	0.1779462318	0.1328883751	0.0546864911	-0.1237088771	0.0221290414	-0.1284034166	-0.021045302	-0.076991064	-0.0798706407	0.0685505651	-0.1320589858	-0.0920700049	-0.0166044677	-0.0992750246	-0.0670430751	-0.0413131691	-0.0011148768	0.0080731878	-0.1582131787	0.0602757687	0.1546647911	0.1712416968	-0.0875258517	-0.0642733546	-0.1134053225	-0.073879138	0.0145903914	0.0320873538	0.0493416348	-0.0234103169	-0.2331041343	-0.0159135423	-0.0043743455	0.0384266168	0.083609673	-0.071362201	0.0181979025	-0.083642817	-0.0303506202	-0.0372038314	-0.0294923746	0.0973840407	0.1358429129	-0.0084653435	0.0596172234	-0.0333134626	-0.0983325849	-0.0809641079	0.0273902	0.0037669	0.00075022305604	1.418953561e-05	-0.0736606	-0.017808	0.000317124864	0.00542588399236	0.163501	0.018863	0.026732577001	0.000355812769	-0.00131505	0.00072694	5.284417636000002e-07	1.7293565024999998e-06	-0.00108623	7.319999999999983e-05	1.1798956129e-06	5.3582399999999755e-09	-0.00012794	-5.848999999999991e-06	3.421080099999989e-11	1.6368643599999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49805.81397451868	7.731093531510851	59.76980719296892	2480619105.66436	71692.79757849526	-707.0897974674153	499975.98168251046	5139857224.631096	50141.48846941233	-10.319702854045318	106.49626699579107	2514168865.92821	54821.80711961087	56536.29356493269	1.448909	27.20318	0.1317664499999999	0.0645742	-0.1219424551	-0.0132285472	0.000790961	-0.0439724051	0.0378425508	-0.1169528258	-0.0553635961	-0.0528486424	0.1101364495	-0.0406344945	-0.0934376327	0.0246445288	-0.0475186837	-0.0347801904	0.0990697821	0.010544384	0.0009919946	0.0551867843	0.1191875264	-0.0461362468	0.1036688236	0.000397603	0.0767344496	0.1047320225	-0.0229345262	0.0390280558	0.0214372198	-0.0779250055	-0.0225133075	0.0448822355	0.0379988727	0.0545419096	-0.099698781	-0.0601376663	-0.0006257503	0.0684679235	0.0477639411	0.0446188955	-0.0250676259	-0.067012613	0.0280904173	0.0501584906	0.0451481972	-0.0062414306	-0.0388613327	-0.0965257989	-0.1381003709	-0.0256037216	-0.0301307293	0.1013645081	-0.0373882699	-0.0133312666	0.0592028441	0.0937815144	-0.0797250651	0.0420506584	0.074926045	0.0683372081	-0.0357914072	0.1369678117	-0.1119389261	0.0451472008	0.002157398	0.0110902851	0.0106295143	-0.1190157981	-0.0814504905	0.0576965576	-0.0037519592	0.06052534	0.021258311	0.1589331822	0.0783657619	-0.0129785165	-0.0109781808	0.0165643824	0.102183582	-0.097620506	-0.1417135743	-0.156937176	0.0463818735	0.0294238209	-0.0385382931	-0.0260790532	-0.0311929798	0.0582285042	-0.0365036785	-0.0996631912	-0.0766222668	0.0153144	-0.0120758	0.00023453084736	0.0001458249456399	-0.0350107	0.0386499	0.00149381477001	0.0012257491144899	0.163819	0.0003179999999999	0.026836664761	1.0112399999999044e-07	-0.00209167	-0.00077662	6.031386244e-07	4.3750833889e-06	-0.00164151	-0.00055528	2.6945550801000004e-06	3.083358784000001e-07	-0.000410495	-0.000282555	7.983732802499999e-08	1.68506145025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49850.90678111937	45.09280660068907	2033.361207127148	2485112906.8998528	71470.10962492594	-222.68795356931517	49589.924664889455	5107976569.798932	50157.77882646917	16.29035705683782	265.3757330392657	2515802776.804999	54831.81529080347	57340.52164009639	1.257535	23.610153	0.08118409	0.0388454	0.0746022294	0.0569749867	-0.0011700646	-0.048581747	0.0745263178	0.0020060082	0.0035849588	-0.0010347722	-0.0675898367	-0.1193024107	0.0794567359	0.0280544432	-0.0745682106	-0.1471142644	0.03251772	-0.0462960072	-0.0153020459	0.0236899327	-0.0778791471	0.026090113	-0.0428564976	-0.0829313007	0.0531925677	0.0457293341	-0.0581567255	0.0315350897	0.0042277498	-0.0374204597	0.0075597789	-0.1276444678	-0.0260566004	-0.0278894961	-0.0204487208	0.223435398	0.0155033869	-0.1482092896	0.0327946461	0.1075763664	-0.0101327777	-0.1040636777	-0.1011697353	-0.0677308636	-0.0121962081	0.0869079457	0.0522419811	0.0577763922	-0.0353738702	-0.1010578423	-0.0285145	0.0411447471	0.0470949183	-0.0210392602	0.003146567	-0.1319347799	0.019055904	0.0145848838	-0.0201490769	0.0256056743	-0.0404520654	0.0207162964	0.028005826	0.0121844485	-0.0639631808	-0.0652347001	0.0845851741	0.002825084	-0.0975279578	0.0814926464	-0.0030431777	-0.1092929179	-0.0478763111	-0.0729712228	-0.0357611348	0.0415227273	-0.1656388916	0.116263653	0.0871767463	0.0439871196	-0.1123129938	0.0199323926	0.0405119899	0.0518178487	-0.0154448829	-0.1577484679	-0.0304713251	0.0568238659	-0.0396539781	-0.1007486199	-0.071945376	0.00920596	-0.00610844	8.474969952159999e-05	3.731303923360002e-05	-0.0526358	-0.0176251	0.00031064415001	0.00277052744164	0.144053	-0.019766	0.0207512668089999	0.000390694756	-0.00233077	-0.0002390999999999	5.716880999999995e-08	5.432488792899999e-06	-0.00112692	0.00051459	1.2699486864e-06	2.648028681000001e-07	-0.000410494	9.999999999615351e-10	9.999999999230705e-19	1.68505324036e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49863.847452131886	12.940671012518578	167.4609662542386	2486403282.72948	71975.52939869669	505.4197737707436	255449.14771846967	5180476832.222651	50289.21861452312	131.43978805394727	17276.417883666578	2529005508.859298	54980.526333286674	56989.62939126151	1.102226	20.69422	0.085359755	0.0402259	-0.0076396535	-0.0320655729	-0.0187755595	0.0255596922	-0.004450772	0.1008432177	0.0205959657	-0.0305224865	-0.0075343233	0.0998038635	-0.0029016451	-0.0233721776	0.049535901	-0.0615546301	-0.0399552321	-0.0348203583	0.0190477123	-0.1202722437	0.0787085324	0.0018775854	-0.0093016946	-0.0300131768	-0.0786058723	-0.076417215	-0.0616510007	0.0127016164	-0.0139541791	-0.0096054701	-0.0112872717	-0.0175180453	-0.0788646675	-0.0246755193	0.0066475924	0.0721675563	-0.0080187601	0.1234413268	0.0584869613	0.0061068265	-0.0641161276	0.1002085889	0.047263771	0.0279530026	0.0161433407	0.0479473732	0.0246978489	-0.0786286714	-0.0149396625	-0.0217805402	-0.1054168224	-0.0287330346	-0.0569989919	0.0667611611	-0.0861168831	0.0713251014	-0.0218128988	-0.1002316692	0.0405480404	-0.0293466904	0.0356284565	0.0194109854	0.0605253887	-0.0645682526	0.0020837501	-0.0443373432	0.058397616	0.0216561486	-0.0212703784	-0.02932436	-0.0081513664	-0.0528234377	-0.0411319518	0.0290161715	0.0316143136	0.0839660563	-0.0242127797	0.0423030887	-0.1827826759	0.0221652343	-0.0011706588	-0.042380748	-0.0740327598	-0.0045433188	-0.0204314046	0.0734533684	-0.0169552412	0.0554036926	-0.0427609166	-0.1015862008	-0.0669538864	0.0183098	0.00910384	0.00033524877604	8.287990274560004e-05	-0.0464292	0.0062066	3.852188356000008e-05	0.0021556706126399	0.158337	0.014284	0.025070605569	0.000204032656	-0.00265095	-0.00032018	1.0251523240000015e-07	7.0275359025e-06	-0.00144048	-0.00031356	2.0749826304e-06	9.831987360000005e-08	7.10723e-05	0.0004815663	2.3190610129569e-07	5.051271827289999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49789.16060770453	-74.68684442735685	5578.124730516204	2478960514.0197964	72074.0726543987	98.54325570201036	9710.773244351796	5194671948.991542	50209.81216130781	-79.4064532153061	6305.384812234596	2521025237.2738137	54918.376104510775	57346.51561083113	1.063064	19.958965	0.102072785	0.0481933	-0.0238942996	0.0229003429	0.029547783	-0.0056028019	0.0480083237	-0.0372305428	-0.0233913783	0.0064264032	-0.0409555531	-0.0844194946	-0.0185842346	0.0477415808	0.1013629816	-0.0125668108	-0.0013124721	0.0637743156	-0.0198291661	-0.0318758359	-0.0205854294	0.0680683116	0.0157221007	0.053576633	0.0329922402	0.0277845415	0.1057785864	0.0344145675	0.0239430562	-0.1078307491	-0.0045499341	-0.0381423315	-0.0252174077	-0.0161405226	-0.0242448895	0.030882332	0.0020963449	0.0416599524	0.0042076662	0.0472154445	-0.0426791926	-0.0065031876	-0.0387374393	-0.1581790931	-0.1963869933	-0.1363578317	0.0574466364	-0.0319451694	-0.0143587444	0.1295985042	-0.0129551084	-0.0022536008	0.0405803701	-0.0178041371	0.000443289	-0.0325762622	0.0360573078	-0.0134759218	-0.029494944	0.0614157402	-0.1134667314	0.0656290668	-0.0395731458	-0.1156582122	-0.0461298861	0.1130330703	0.0041323042	-0.0435364511	-0.0627793205	0.0207852454	-0.0646257839	0.0442553205	-0.0301953162	0.02832979	-0.0070520401	-0.0168141672	-0.016278389	0.0226913079	-0.0570148475	0.0010154386	0.1239148276	0.1097610797	0.0882229697	0.1248249447	-0.0953315345	0.0623560679	-0.0509008859	0.0539683725	-0.0458210968	-0.1021738733	-0.0616696245	0.00801963	-0.01029017	6.43144653369e-05	0.0001058875986289	-0.05487	-0.0084408	7.124710464000009e-05	0.0030107169	0.185214	0.0268769999999999	0.0343042257959999	0.0007223731289999	-0.00202341	0.00062754	3.938064516000003e-07	4.094188028099999e-06	-0.00146067	-2.0190000000000008e-05	2.1335568489e-06	4.0763610000000036e-10	-0.000410494	-0.0004815663	2.3190610129569e-07	1.68505324036e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49845.2829253422	56.122317637673405	3149.7145370239077	2484552229.907411	72163.77632553318	89.70367113448447	8046.748615003741	5207610613.561584	50178.949835922445	-30.862325385365693	952.4831281921876	2517927006.636021	54959.36085788774	57312.863167899	1.015592	19.067682	0.0576004699999999	0.0383605	-0.0105414883	-0.0668495649	0.010590374	-0.0640052463	0.0920813495	-0.0124335411	0.0569537333	-0.0312235693	0.0722076559	0.0569224793	0.0508704032	0.0921105599	-0.0789196173	0.1078504119	-0.0514040545	0.0885407308	-0.0144059419	0.0155107306	0.0924067021	0.0290082808	0.061837182	0.0407807339	0.1582096865	0.0247255301	-0.0231097158	-0.0139293988	0.0070994576	-0.0130061822	0.0190618803	0.088537426	-0.1203444295	-0.0006014849	-0.0505500142	-0.0159821591	-0.0298726475	-0.0212211313	-0.1137992529	-0.1743622634	0.049238584	0.2031967044	-0.0030160448	0.0130698244	0.0418583096	0.1465379046	0.094241332	-0.1023706544	0.0407198357	-0.0122364625	-0.0087486718	0.0537596418	0.0076019969	0.0500336538	-0.012969152	0.0260469494	-0.0881121923	0.0769465447	0.0310848257	-0.0084510139	0.0256943985	-0.0554295673	-0.050466353	-0.0321250505	-0.235339045	0.0028000648	-0.0169199254	0.0228978313	-0.0086726941	-0.0327207273	0.0347632431	0.0467745717	-0.0192740036	0.0822962462	0.0398100029	0.0223604641	-0.0087544828	-0.0381494154	0.0435440006	-0.0410663539	0.0884877374	-0.0210803396	0.0124675846	0.1205968185	-0.0784458629	0.0704482798	-0.1237325281	0.0525182979	-0.0488311722	-0.1025101919	-0.056115697	0.0164249	0.00840527	0.00026977734001	7.064856377289999e-05	-0.0503423	0.0045277	2.0500067290000026e-05	0.00253434716929	0.14989	-0.0353239999999999	0.0224670121	0.0012477849759999	-0.00189312	0.0001302899999999	1.6975484099999926e-08	3.5839033344000004e-06	-0.00140409	5.6580000000000085e-05	1.9714687281e-06	3.2012964000000093e-09	-0.000410494	0.0	0.0	1.68505324036e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49864.30197500777	19.01904966557049	361.724250181437	2486448611.454764	72258.61721526955	94.84088973636972	8994.79436598624	5221307761.862849	50027.53389932562	-151.41593659682258	22926.785855492995	2502754148.0481744	54802.29166520857	57183.705310549056	1.145742	21.511236	0.1094107999999999	0.0552958	0.0549423169	0.1214140733	-0.0299064054	0.0242857489	0.0645880779	-0.1019082074	-0.0581027718	0.0934694504	-0.0728206095	-0.0651297316	0.0976425726	0.0494504909	-0.0178050522	0.0935774082	-0.074472148	0.0610213831	-0.1521094239	0.1291702007	-0.0725247867	-0.0189968179	-0.0188313194	-0.0061823257	0.0955794472	-0.0205879897	0.0259700123	0.0662267013	-0.0949579506	0.0172205987	0.0132973969	-0.2053797254	-0.0219193321	0.0659939669	-0.1060653937	-0.046077653	-0.0217620689	0.0958790423	0.0531726648	-0.0937921881	0.1409899008	0.0035110613	-0.1159430636	0.0885137582	-0.0226215169	-0.0140753102	-0.0114185854	-0.0275413231	-0.0275219647	0.0635872109	0.0792511411	0.0202886206	-0.1509070547	-0.134226276	0.0286919504	-0.1095509808	-0.0995097923	-0.0047705795	-0.0267337307	0.0032402547	0.0665363298	-0.0467754677	-0.0219474427	0.0160627755	-0.1572848586	-0.0532992583	-0.016430534	0.0410552141	-0.0408138936	0.0864039593	-0.0969478382	-0.1107993207	0.0030441773	0.0629331945	0.1610121957	0.0309391264	0.0786185426	-0.0687292623	0.1283647928	0.0309434502	0.139558929	-0.0449512989	0.0576023586	-0.069700236	0.0273313724	0.0161451232	0.0065005444	0.0510538654	-0.0517878515	-0.102594329	-0.0503163898	0.0119202	-0.0045046999999999	0.00014209116804	2.0292322089999987e-05	-0.0691702	-0.0188279	0.00035448981841	0.00478451656804	0.170649	0.020759	0.0291210812009999	0.000430936081	-0.00265826	-0.0007651399999999	5.854392195999998e-07	7.0663462276e-06	-0.0010761	0.00032799	1.1579912099999998e-06	1.075774401e-07	-0.00019724	0.000213254	4.5477268516000014e-08	3.89036176e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
