global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
60911.29339341622	183.5330930343116	33684.39623874128	3710185662.8588314	98473.16231952136	370.9963718848885	137638.3079517505	9696963697.206802	59799.05668787802	128.57889286163845	3575927180.7600493	16532.531689524698	66362.55074691772	58653.161078099256	1.235869	21.841948	0.0506122	0.0243224	0.0006457657	-0.0616566174	-0.0077448429	0.0302353381	0.1513267771	0.0945627556	-0.0180304164	-0.1158785435	-0.0716672152	0.0553065095	-0.0958234257	-0.0455777648	-0.0486725656	0.0127446344	0.0357957717	0.0246904265	0.046465891	0.1162329185	0.1035287713	-0.0152773258	-0.087590022	-0.0562950243	-0.0186227352	-0.0914803307	-0.0656970978	-0.0154325689	-0.0479439411	-0.1177931302	-0.0485458788	-0.0333440941	-0.0271475818	0.1023500029	-0.0708934408	-0.0511197468	-0.0229012523	0.0311001767	0.1400414361	0.0587580075	-0.0486598285	0.1002176362	0.0789503103	0.0538423237	0.012418243	-0.0278763792	-0.0931907447	0.1065657725	0.0050093892	-0.1003522925	-0.0474210472	0.0607800126	0.0075444285	-0.0142010198	0.0789762846	0.0336725125	0.0994017762	0.0529458299	0.0777593018	0.0402754621	-0.0052243883	0.1064875864	-0.0586210589	0.0146145636	-0.1291823427	-0.040826629	0.0908916513	-0.0074405536	-0.0386868248	-0.0866062249	0.0047837107	-0.1578874491	-0.0102386192	0.0032548726	-0.1330235813	0.0951316973	-0.0749900933	-0.0076885268	-0.0385798017	-0.0760417322	0.0498528306	-0.0002933807	0.0056871878	0.0964867126	0.0226434467	0.0632426268	-0.0294441896	-0.2191680778	-0.0122354023	-0.0633478163	-0.0245697257	0.0471977911	-0.0952649043	0.0754581685	-0.0332972346	0.0253450197	-0.0464332415	0.0186007648	-0.0300456288	-0.0218136672	0.0535506475	0.1406773265	-0.0417752469	0.0793764193	0.0202237803	-0.0480835316	-0.0946249323	-0.11674	-0.010588	0.0136282275999999	0.000112105744	-0.0104673	0.0170111999999999	0.00010956436929	0.0002893809254399	0.0358744	0.0078057	6.092895249000004e-05	0.00128697257536	-0.000678814	0.0	0.0	4.6078844659600003e-07	-0.000591823	-0.000225826	3.50254463329e-07	5.0997382276e-08	-0.00147914	-7.832e-05	6.134022399999999e-09	2.1878551396000003e-06	0.0	0.0	0.0	0.0	0.0
60916.39196999749	5.098576581265661	25.995483155030637	3710806810.642375	98865.47782955892	392.31551003755885	153911.45941602995	9774382706.467009	59851.16383017264	52.107142294618825	3582161811.8261657	2715.154278111654	66599.1750386556	59273.30780632752	1.088822	19.243134	0.071603285	0.0400146	0.0146763209	-0.0012674521	0.0851559479	-0.0769302633	0.0361400965	0.0446095829	-0.0853867471	-0.0450238566	-0.0229948456	-0.0670225726	0.070017596	-0.0650790408	0.087217785	-0.0726202751	0.1061371731	0.0766479854	-0.0776331082	-0.1020374573	-0.069858962	-0.0717229733	-0.0595986629	-0.0146809814	0.0508471362	-0.0408981932	-0.0003263213	-0.0810581107	-0.0060753191	-0.0184888451	0.0775544522	0.0265373435	-0.0121533634	-0.1265904668	0.0588648234	0.0002847673	0.0315655622	-0.0153817828	-0.1377535652	-0.0430796706	0.0227467311	0.0327372425	-0.0299604305	0.0074959519	0.0518327796	-0.0713425918	0.0860091412	-0.0559827747	-0.0542105506	-0.0388143851	0.0704225009	0.0434364406	0.0361580792	0.0441420439	0.0533077527	0.0194718298	0.0106730044	-0.0059203413	0.0700893884	0.0975607892	0.0478608719	0.0514925631	0.0580767185	-0.0983339622	0.067475044	0.0236960752	-0.0606429141	-0.0623205613	-0.0368654028	0.0297704368	-0.0341705339	0.0317951213	-0.0136037954	0.0453285954	-0.1849707407	-0.0600139932	-0.0455170773	0.0285025399	0.0087916271	0.1023019894	0.0351512898	0.0097972136	-0.0302273431	-0.0182542277	-0.0609581176	-0.0309562925	0.0279315898	0.0809281127	0.0369992971	0.0099366536	7.75097e-05	-0.0247004866	-0.0160802799	-0.1567959878	-0.0268521313	-0.0947966269	0.0460745325	0.1237076547	0.0445492959	0.0078732933	-0.0224663549	-0.0256748217	-0.0810561902	0.0782907735	0.0168870486	-0.0525182979	-0.0970388015	-0.11511	0.0016299999999999	0.0132503121	2.656899999999976e-06	-0.0124574	-0.0019901	0.00015518681476	3.96049801e-06	0.015212	-0.0206624	0.00042693477376	0.000231404944	-3.13373e-05	0.0006474767	4.1922607704289003e-07	9.8202637129e-10	-0.000700232	-0.0001084089999999	4.903248538239999e-07	1.1752511280999993e-08	-0.00128861	0.00019053	3.630168090000006e-08	1.6605157320999998e-06	0.0	0.0	0.0	0.0	0.0
60678.700724183065	-237.6912458144216	56497.12833681177	3681904721.574975	97973.12276874013	-892.3550608187943	796297.5545689141	9598732785.058624	59760.47713347404	-90.6866966985981	3571314627.2204742	8224.076958103524	66454.5841140747	58080.608458897936	1.11701	19.741314	0.1393302849999999	0.0879611	-0.0345794548	-0.1097287605	-0.0904356767	-0.082087755	0.0546775019	0.0389332973	0.0777694944	0.0233953157	-0.0159028266	-0.0170510634	-0.1055317084	-0.0440132521	0.002110975	-0.0395195027	0.0210644678	-0.0374247064	0.0095876261	0.0844671392	0.0391639153	0.0657396404	-0.085250893	-0.0468265768	0.0345363769	-0.1000679388	-0.0261619557	0.0087799311	0.0132802837	-0.0592714199	-0.0409917431	0.0617461668	0.0746517621	0.0540992244	-0.0059200257	-0.1458850014	-0.0414609468	0.0472528849	-0.1149977891	0.0567228301	-0.077742643	0.0016310542	-0.1206151255	0.0137079635	-0.0586705161	-0.0231991044	-0.0017773054	0.0952561061	0.1276409281	0.0462429447	-0.0048469956	-0.0233490578	0.0287149512	0.1308553704	-0.0666248715	-0.0081017046	-0.1419999582	0.1901338718	0.1352347355	-0.0825541267	0.0019095201	0.0151097929	0.0014288207	0.0305336461	-0.0828976726	-0.0068322677	0.0740501588	0.0736327528	0.0215849818	-0.0813690517	-0.070623469	-0.0322046632	-0.0361362711	-0.0466300595	-0.12977583	-0.0689532967	0.0002640051	-0.0131602787	-0.0537551021	-0.0365545919	0.0132223096	-0.0604912389	0.0571446141	-0.143418087	-0.019736091	-0.0601160334	-0.0030109962	-0.1362455679	0.0967797383	-0.0432247137	0.0032367551	0.0035278647	-0.0515096696	-0.0619163814	-0.0284699145	0.0589767536	0.106517392	-0.1740996255	0.0439597467	-0.0088736751	-0.0024206411	0.0608067021	-0.0016771803	0.0771837238	0.0135318513	-0.0568238659	-0.0990283447	-0.12378	-0.0086699999999999	0.0153214884	7.516889999999995e-05	-0.0125321	-7.469999999999873e-05	0.0001570535304099	5.5800899999998105e-09	0.0962203	0.0810082999999999	0.0065623446688899	0.00925834613209	-0.000678814	-0.0006474767	4.1922607704289003e-07	4.6078844659600003e-07	-0.000779471	-7.923900000000005e-05	6.075750398410001e-07	6.278819121000007e-09	-0.00155344	-0.0002648299999999	7.013492889999998e-08	2.4131758335999995e-06	0.0	0.0	0.0	0.0	0.0
60710.3835396805	31.682815497435517	1003.80079784454	3685750669.535109	98703.10462816455	729.981859424428	532873.5150887453	9742302863.2384	59722.423131142896	-38.054002331147785	3566767824.655272	1448.107093419001	66587.68319574992	58669.337135904025	1.242282	21.955292	0.09382405	0.0452819	0.032241526	0.1590512317	-0.0238826964	-0.0596988467	-0.0245024545	0.0402286062	-0.0553444668	0.0156933432	0.0864545947	-0.0036416536	0.0633035388	0.0145979823	-0.0456632708	-0.0427048378	-0.0505678592	0.0544305367	-0.0718071581	-0.0465151215	-0.0786773337	0.0405550081	-0.0888643607	0.1336876407	-0.0348309644	0.0357525093	0.0794722685	0.0876701442	-0.0200307125	0.008652043	0.016683293	-0.0255176039	-0.0296211815	-0.1339512965	-0.0555652027	0.0190274072	-0.1413987146	-0.125230939	-0.0595250261	-0.1158282362	-0.0106714361	0.1114306035	-0.0784926983	0.0143351814	0.0297883097	-0.0303930479	0.0190512258	-0.0626791774	0.0346552081	0.0560189777	0.0337469199	-0.004229121	-0.0051233542	-0.0039681458	0.0013054717	0.0041581681	0.0830280003	0.0249175956	-0.0075172956	0.0206328101	-0.002638302	0.0027194901	-0.0007290986	0.0227957124	0.1335216379	0.010263638	0.0066688578	-0.0190032536	0.0508788475	0.0601388568	0.0433143754	-0.0393820652	-0.0358291224	-0.0026697936	-0.0236487699	-0.1278577027	-0.0405974925	0.0304870919	0.0806067041	0.0071682265	0.0661527899	0.1589939878	-0.0037466264	-0.0200764822	-0.051392474	-0.0680037864	-0.0612090731	0.1213796514	-0.0440937731	0.0225074138	-0.0093450011	-0.1418596276	0.0361746458	-0.0899445543	0.026587587	0.0486712724	0.0440099076	-0.0908403	-0.0472637602	0.0508635389	-0.0476717088	0.077845534	0.0804512459	0.0760555728	0.010161857	-0.0609896438	-0.1005848622	-0.11562	0.00816	0.0133679844	6.658560000000002e-05	-0.0256921	-0.01316	0.00066008400241	0.0001731856	0.0591193	-0.0371009999999999	0.0013764842009999	0.00349509163249	-0.000301862	0.000376952	1.42092810304e-07	9.112066704400001e-08	-0.000659192	0.000120279	4.3453409286400006e-07	1.4467037841000013e-08	-0.00134261	0.0002108299999999	4.4449288899999984e-08	1.8026016121e-06	0.0	0.0	0.0	0.0	0.0
60846.96892851366	136.58538883316214	18655.56844270609	3702353627.787507	97836.86378807358	-866.2408400909771	750373.1930415218	9572051915.886065	59739.981413810485	17.558282667589083	3568865379.322422	308.2932902349592	66507.91535441081	57789.56390265915	1.194697	21.1143	0.0360869999999999	0.0188964	-0.0463872078	-0.0008805489	-0.0187735185	0.0872052995	-0.0602001376	0.0252367676	0.071823358	0.0423826387	-0.0940627137	0.0023546069	0.0632570405	0.005201933	-0.0348807408	0.0665192804	0.0019690021	-0.0732865971	-0.0228100114	0.0341864333	-0.0759248543	-0.0856072226	0.0904859574	0.0190205627	-0.1743199515	-0.1034348422	0.033910345	0.0607187248	0.0298159527	-0.0437918323	0.0184745065	-0.116976272	-0.1059706437	0.0889560837	0.022398395	-0.1131294854	-0.0201748634	0.091062458	0.0429812998	0.0345897045	-0.2007508029	0.1228848855	-0.0621416972	0.0730370933	-0.0185569345	0.0012135338	0.0397210719	0.0048800109	-0.1772533438	0.1001903805	0.0762275226	0.0112527721	0.0881848587	-0.0254033604	-0.0323327169	0.0255652597	0.0160391772	-0.0957705545	0.0664632044	0.0525914143	-0.0608713174	-0.0769668641	0.0315775791	-0.0399519258	-0.0662082312	-0.1212058964	0.0028979804	-0.0642711383	0.015596468	0.0968875265	0.0731315288	0.0609032758	-0.0669807228	0.1051396692	0.0012374387	0.0192207777	0.0135918595	-0.1216098309	-0.1653566884	-0.0833880226	0.0504687123	0.072091017	0.1057916919	-0.0311242218	-0.0665592996	0.0896653574	-0.0452103556	-0.0666175539	-0.0019022858	0.0613232242	0.0765356991	0.0270729097	0.0554524783	-0.0548128843	0.0462323126	-0.0100195636	0.0998232843	-0.0805251075	0.0096213481	-0.0790810297	-0.0167119889	0.104897535	-0.0569875716	0.074906629	0.0067807509	-0.0650053833	-0.1017015476	-0.111656	0.0039639999999999	0.012467062336	1.5713295999999963e-05	-0.012508	0.0131840999999999	0.000156450064	0.0001738204928099	0.0572497	-0.0018695999999999	3.4954041599999965e-06	0.00327752815009	-0.000326264	-2.440199999999997e-05	5.954576039999986e-10	1.06448197696e-07	-0.000568868	9.032399999999992e-05	3.2361080142400004e-07	8.158424975999986e-09	-0.00156927	-0.00022666	5.137475560000002e-08	2.4626083329e-06	0.0	0.0	0.0	0.0	0.0
60881.73356165415	34.76463314049033	1208.5797173928786	3706585481.4722457	98733.11572883705	896.2519407634682	803267.5413222832	9748228141.52393	59708.76065555696	-31.220758253526583	3565136099.022587	974.7357459251482	66486.83841196696	59262.08321471133	1.180225	20.858541	0.0168728999999999	0.0097883	0.0897686198	-0.0659347401	0.0160173388	0.0010146877	-0.1214848642	0.0412474719	0.0021904495	-0.0206349857	0.0605956241	-0.0464042935	-0.0648193796	-0.0300379093	0.0965224085	0.1233221563	-0.0625650027	0.0183970572	0.0275524144	-0.1063785643	-0.0934501122	0.0512003746	0.0444358664	-0.0534965418	-0.0588847053	-0.1443370373	0.02712352	-0.0420172093	0.0675753571	-0.0965336535	0.0203421832	-0.076494278	-0.1071923743	0.013415431	-0.0719832114	0.0360045701	-0.0745181828	0.0570569539	0.042739288	-0.058630011	0.0024565853	-0.0210568823	0.1055295093	-0.0808468931	0.0614128304	0.0315076388	0.0598062451	-0.0416315981	0.0572557067	-0.0443907246	-0.0308369858	-0.0823374069	-0.016861847	0.065892407	-0.0303421868	-0.0371685332	-0.0422339934	-0.0268215252	0.0832394806	-0.098571419	-0.0203312332	0.0009144786	-0.0561252879	0.0548386712	0.0450101666	0.0824078236	0.01132295	0.051453548	-0.0635419985	0.0859493057	0.0627792494	0.0692845182	0.0187428144	0.064825557	-0.1037797449	0.0353885494	0.0754663914	-0.0466661682	-0.118122791	0.0009746646	-0.03184194	0.0115660774	-0.0440837083	0.107187134	-0.0565169097	0.0398002957	-0.108074989	-0.0567709058	-0.0446650296	-0.0324568202	0.0127133107	0.0547517859	0.0833831892	0.0234296714	0.0875584477	0.0547777205	-0.0174730889	0.0120242904	0.0372433862	0.1361831062	0.0209230587	0.0334025758	0.0277823823	0.0737372065	0.0033922301	-0.0688612056	-0.1023735181	-0.119702	-0.0080459999999999	0.014328568804	6.473811599999996e-05	-0.0124994	8.599999999999233e-06	0.00015623500036	7.395999999998681e-11	0.0580409	0.0007911999999999	6.259974399999981e-07	0.00336874607281	-0.000328674	-2.409999999999999e-06	5.808099999999995e-12	1.08026598276e-07	-0.00064155	-7.268199999999991e-05	4.115864024999999e-07	5.282673123999987e-09	-0.00148382	8.544999999999994e-05	7.301702499999989e-09	2.2017217924e-06	0.0	0.0	0.0	0.0	0.0
60666.65349699588	-215.080064658272	46259.43421340647	3680442846.5245614	98526.7825046974	-206.333224139642	42573.39938385973	9707526870.727943	59764.11774272304	55.357087166084966	3571749769.5660634	3064.407099513529	66555.61205418904	58045.95441110615	1.237025	21.862383	0.0719509499999999	0.0358231	-0.0340910645	0.0814151809	-0.0007755449	-0.1043983998	0.006341747	0.0811771511	-0.1036225147	0.0657968713	-0.0065366911	0.0149502135	0.0567956527	-0.0110766403	0.1353670372	-0.0847378096	0.0498809286	-0.0418905052	-0.046639269	0.0188932864	0.0843007812	0.0944072203	0.0942239996	0.0357955587	-0.0655642581	0.125098683	0.1146143248	-0.0537791195	-0.0708077482	-0.1189325874	-0.0630048116	0.018532584	-0.0427099344	0.0091690796	-0.0769271568	-0.0183849174	0.0303143597	0.0189046688	0.109831642	0.0613544521	0.1033094958	0.0142705211	0.0444896806	-0.0459110494	0.0093415402	0.0048114508	-0.0150381647	-0.0110945836	0.0193059686	-0.0052155089	0.0020097436	0.0799133739	0.0710154281	0.0251669966	0.0478469599	-0.0750361065	0.146941796	0.1141671101	0.0800625234	0.0088398492	0.0633050771	0.0759596628	0.1163037534	-0.0348625244	0.0419267081	-0.0369396245	0.0031169499	0.1602168744	0.1109521238	-0.0919195935	0.0113058447	0.0561973108	0.0850563685	0.0331036185	0.1179814797	0.1047509346	-0.0748492639	-0.0802567837	0.0066310441	-0.0352928546	0.0717015839	0.0600512906	0.0216549938	0.0108655121	0.0504846764	-0.0399507153	-0.0021679024	-0.048207745	0.018605933	0.0222469451	-0.0187092902	-0.080808526	-0.0411499665	0.0985712311	-0.0382420841	0.0068857494	-0.049897156	0.0996499192	0.0562531917	0.0429570973	0.0290709179	0.0629904691	0.1737418363	0.072547625	-0.0	-0.072547625	-0.1025978352	-0.108021	0.0116809999999999	0.011668536441	0.0001364457609999	-0.0266903	-0.0141909	0.00071237211409	0.00020138164281	0.0869829	0.028942	0.000837639364	0.00756602489241	-0.000476989	-0.000148315	2.1997339225e-08	2.2751850612100003e-07	-0.000546664	9.488599999999996e-05	2.98841528896e-07	9.003352995999994e-09	-0.00158336	-9.953999999999996e-05	9.908211599999991e-09	2.5070288896e-06	0.0	0.0	0.0	0.0	0.0
60697.75163275567	31.098135759792054	967.0940477344576	3684217053.271694	98213.48922690864	-313.29327778876177	98152.67790762625	9645889466.1241	59722.32156076739	-41.796181955651264	3566755692.607702	1746.9208260699083	66612.30004882812	57686.98468672758	1.234584	21.819239	0.119454225	0.0547474	-0.0720731835	-0.0392883049	-0.1279597715	0.0002553704	0.0197125642	-0.1052356484	0.0781288314	0.1056667628	0.0031682237	0.0125250756	-0.0688860793	-0.0139212707	-0.0182248162	0.1068169375	-0.0283575139	-0.0567810347	-0.0105963942	0.0559530486	-0.0785533215	-0.0579443298	0.006090023	0.001179979	0.0309364842	-0.1023810216	-0.0719592698	0.136265857	0.1301160996	0.0343922076	0.0508144673	0.0944727667	0.0175744125	0.0470337184	-0.0205521522	-0.0754585416	-0.072509666	-0.0135860651	-0.0030818729	0.0728452487	0.0412091996	0.003597287	-0.0200012052	-0.0331953355	0.0399379966	0.101667003	-0.0776535806	0.0768520384	0.0200225095	-0.0422691268	-0.0907722711	-0.0869202267	0.1057003687	-0.0476404872	-0.0861888053	0.0173561038	0.1060684119	0.042060872	0.0478181932	0.0124989898	0.0392344191	-0.1409026562	0.0114932424	0.0300390264	-0.0089710732	-0.0381431557	0.0411577115	-0.104992592	-0.0034574161	0.0792195933	-0.0717551137	-0.0536136266	-0.0739686513	-0.0417230416	-0.0118790354	-0.1537369097	0.087006117	-0.0614559825	-0.0142652537	0.0223925208	0.0435244387	-0.139447888	0.063701523	-0.033742827	0.0195573958	0.0683321093	0.0494031631	-0.0227348548	0.0865914452	-0.1162885412	-0.0794269234	-0.0053896617	0.0455556605	0.0321302138	0.039833206	0.0438113337	0.0105271223	-0.019107763	-0.0815228838	-0.1032794625	0.043127272	0.0207834979	0.0135377702	0.0713382097	-0.0033922301	-0.0760555728	-0.1023735181	-0.112219	-0.0041979999999999	0.012593103961	1.7623203999999944e-05	-0.012441	0.0142493	0.000154778481	0.0002030425504899	0.0516496	-0.0353333	0.00124844208889	0.0026676811801599	4.86875e-05	0.0005256764999999	2.7633578265225e-07	2.3704726562499997e-09	-0.00094677	-0.000400106	8.963734329e-07	1.60084811236e-07	-0.00119567	0.00038769	1.503035361e-07	1.4296267489e-06	0.0	0.0	0.0	0.0	0.0
60810.17134253957	112.41970978389872	12638.191147896016	3697876938.709021	98448.1441294996	234.6549025909626	55062.92330997414	9692037082.542728	59716.279253559725	-6.042307207666454	3566034007.889128	36.50947639181798	66297.06885401408	58289.12715829968	1.277563	22.578831	0.087337725	0.047152	0.0763705596	-0.016896896	-0.0307374853	0.125679123	-0.0389251144	0.1423116945	-0.0080830576	-0.0925604728	-0.032344871	0.0798047325	-0.1577576424	0.0524118887	0.0593516042	0.017387861	-0.0538671332	0.012017888	0.0050804325	-0.0471916183	0.0582017368	0.0422926468	-0.1708467766	0.0838697275	0.0441714034	-0.0351528834	0.0470937955	-0.0413685552	-0.0116048991	-0.0210172029	-0.0541573436	-0.1865533876	0.1465631444	-0.0284395367	-0.1485349461	-0.0484123848	0.103041366	-0.0522478172	0.0586249092	-0.1130275721	-0.098934375	-0.1307986621	0.0669743446	0.0408302991	0.0538507872	-0.0933125046	-0.0878222559	-0.0823582257	0.0858881704	0.0752301482	0.0740061714	0.0827044693	0.0667935245	-0.0458903828	-0.1008002865	-0.0990669674	-0.0051902592	-0.0365990943	0.0740561283	-0.0049206056	-0.030160009	0.1215242803	-0.0636541931	0.1157819809	-0.0452285028	-0.0118392791	0.0465367884	0.0516795602	-0.0483591308	0.0136648058	0.1250414213	0.0177701078	0.0721345857	-0.0548731259	-0.0948543763	0.0533726744	0.0148349976	0.1678042652	0.0783975164	0.0484026597	0.056901228	0.1514240841	-0.1009968774	0.0184941685	0.1573051508	0.0965570907	-0.0674905889	-0.0806568231	-0.0387588092	0.1239608308	-0.0493379601	0.0345718824	-0.0240912433	0.0047435807	0.0274023344	-0.0063958522	0.0177117934	0.0094739339	-0.200867929	-0.0131971912	-0.163506484	0.0363095737	-0.0190155837	0.0701092912	-0.0067807509	-0.0793764193	-0.1017015476	-0.11978	-0.0075609999999999	0.0143472484	5.716872099999997e-05	-0.0353439	-0.0229028999999999	0.0012491912672099	0.0005245428284099	0.0862021	0.0345525	0.00119387525625	0.00743080204441	-0.000360729	-0.0004094165	1.6762187047225e-07	1.3012541144100002e-07	-0.00094677	0.0	8.963734329e-07	0.0	-0.00123268	-3.701000000000008e-05	1.369740100000006e-09	1.5194999824000005e-06	0.0	0.0	0.0	0.0	0.0
60898.23260544551	88.06126290593966	7754.786024589023	3708594734.4669466	98726.5513807852	278.4072512855928	77510.59756839921	9746931947.54282	59740.53294323337	24.25368967364193	3568931276.341552	588.2414627853252	66504.64750671387	58903.110451793495	1.21183	21.417109	0.085345495	0.045737	-0.0248172159	0.0590550523	0.0640217729	-0.0518042967	0.1089767966	0.0145911826	-0.0641357375	-0.054852972	-0.0163518814	0.0209403853	0.1258319137	0.0005061314	0.0300390977	-0.0129874005	0.0043074799	0.0818388964	-0.0632250373	0.040532834	0.1228512323	-0.0821776042	0.0131157968	-0.0726158144	0.0119771127	-0.0946982424	0.1295248344	-0.0144450411	-0.0750229134	-0.0169239845	0.0028998299	-0.160133385	-0.1555389893	-0.1563495758	-0.084462899	0.0033965217	-0.0484071485	0.0937460615	0.0263170541	-0.0276130637	0.0213077421	-0.0186365398	-0.051421638	-0.0188774968	-0.0463274646	0.0913476785	-0.0420086675	-0.0759131998	0.0610718141	0.0104226419	-0.0165212131	0.1083600215	-0.0820718041	-0.0169525685	0.0871930265	0.0390301087	-0.1233692459	-0.0297807765	-0.0709207728	0.0940940924	-0.0586228783	0.0426220068	-0.0315053495	-0.0411523334	0.0712611462	-0.0630540548	-0.0539501586	-0.0394078471	-0.0222590674	-0.0603375243	-0.0497700143	0.0770819497	-0.020776923	0.0386143776	-0.0954857529	0.0765180608	-0.0271977155	-0.1000046656	0.0902608864	0.1898679161	0.1267726075	0.0263080468	0.0913101725	0.0862817724	0.0634934939	-0.1132523488	-0.1053654077	-0.1276059291	-0.0339296996	-0.0506658698	-0.002283425	-0.0515055296	0.0928101802	0.0304688032	0.0377088783	0.0508136135	0.0532051788	-0.0061093858	0.0262165307	0.0241374865	-0.031364344	-0.0539210583	-0.0831653496	0.0688612056	-0.010161857	-0.0825019948	-0.1005848622	-0.125865	-0.006085	0.015841998225	3.7027225000000087e-05	-0.0235643	0.0117795999999999	0.00055527623449	0.0001387589761599	0.0479599	-0.0382422	0.00146246586084	0.00230015200801	-1.09851e-05	0.0003497439	1.2232079558721e-07	1.2067242201e-10	-0.00094677	0.0	8.963734329e-07	0.0	-0.00146771	-0.00023503	5.52391009e-08	2.1541726441e-06	0.0	0.0	0.0	0.0	0.0
60857.64880078501	-40.58380466049857	1647.0452007215056	3703653417.5596895	98282.1338137856	-444.4175669996039	197506.9738578474	9659377826.990858	59760.11988092238	19.586937689011396	3571271928.1822143	383.64812803321496	66403.16983922322	58331.27552074138	1.173296	20.736078	0.07870715	0.0575238	-0.0858994906	-0.0635824641	0.0238026658	0.0586513772	0.0782899367	-0.0734142997	0.0022563446	-0.0140103767	-0.0781881005	0.0037326195	-0.0938737275	0.0682786494	-0.0983029102	0.0077453267	-0.0616301	-0.1196610277	0.0742839145	-0.0953296101	0.0694861801	-0.0112647689	-0.1729818378	-0.1047581452	-0.1009873037	0.0041458231	0.0545044219	-0.0127421344	0.0901179396	0.1181974911	0.1141905674	0.0431497558	-0.0729536762	-0.0417767003	0.0602446597	-0.1042228735	0.0342174611	-0.0826870994	0.0148298509	-0.0127651167	-0.0194571046	-0.0366912798	-0.008230302	0.0954308147	0.0263788935	0.0579479081	0.0258862783	0.0876952123	-0.020387717	0.1668377794	0.076938798	-0.0611809609	0.0002126439	0.0719229772	-0.0030876556	0.0116415821	0.0478740607	0.0674692766	0.0140623465	0.0712279139	0.0130573294	0.0237830104	0.0097485957	0.1293908968	-0.1422674376	0.0315475296	0.003910792	-0.017579464	-0.0530849221	-0.0736437718	0.0415543464	0.0292878089	-0.04112121	0.0512745053	0.0184669046	-0.0361553035	-0.1337565624	-0.0386875079	-0.0414139763	0.0819055777	-0.0090526013	-0.0584691169	0.0184718674	0.0724339517	-0.0640218341	0.078314382	0.0746404714	0.1552813166	0.0008800083	0.0950638594	-0.0406932165	-0.0920385331	0.0173372629	-0.0610956451	0.0472408269	0.0213972191	0.084846355	-0.0826744704	-0.093657234	0.0688841981	0.1005858063	-0.041282871	0.072486865	0.0675942939	-0.0135318513	-0.0854246103	-0.0990283447	-0.11927	0.006595	0.0142253329	4.349402500000005e-05	-0.0339061	-0.0103418	0.00114962361721	0.00010695282724	0.103933	0.0559731	0.00313298792361	0.010802068489	-1.09851e-05	0.0	0.0	1.2067242201e-10	-0.000895335	5.143499999999996e-05	8.01624762225e-07	2.6455592249999957e-09	-0.00153222	-6.450999999999983e-05	4.161540099999978e-09	2.3476981284e-06	0.0	0.0	0.0	0.0	0.0
